txn_id,razorpay_payment_id,timestamp,device_id,ip_address,agent_type,amount,amount_slab,payment_method,upi_app,bank,status,error_code,fraud_score,is_suspicious,has_upi_switching,switching_pct,has_high_velocity,velocity_count,hour_of_day,is_night_transaction,is_weekend,attempt_count,payment_method_enc,upi_app_enc,bank_enc,status_enc,amount_slab_enc,iso_anomaly,iso_risk_score,iso_flag,rule_flag
6030,pay_3YITSOB57QU55C,2025-12-24 19:14:22.152184,device_dc3bca00-f82f-4e,103.174.19.121,impatient,182.46,medium,upi,GPay,SBI,success,NONE,14.0,False,True,100.0,True,5,19,0,0,10,0,2,7,1,1,1,-0.08175934046937494,0,0
6029,pay_SI95EUUI1SC80W,2025-12-24 19:14:21.358038,device_c78bc216-7ae8-48,103.219.23.3,dormant,96.93,medium,upi,PayZapp,SBI,failed,INSUFFICIENT_FUNDS,0.0,False,False,0.0,False,0,19,0,0,2,0,3,7,0,1,1,-0.018479058973644658,0,0
6028,pay_GP6OFWAZH540BF,2025-12-24 19:14:16.913169,device_1383c184-5cd0-48,103.146.115.9,impatient,324.22,medium,upi,Amazon Pay,Kotak,success,NONE,14.0,False,True,88.89,True,7,19,0,0,11,0,0,5,1,1,1,-0.09132322948057037,0,0
6027,pay_IBQXNFYW9RZWAI,2025-12-24 19:14:16.842396,device_fc1e0756-3b17-42,103.109.70.237,normal,268.91,medium,upi,PayZapp,PNB,failed,GATEWAY_ERROR,7.0,False,True,100.0,False,0,19,0,0,3,0,3,6,0,1,1,-0.08568858697238974,0,0
6026,pay_V7RFV2UPHE843Q,2025-12-24 19:14:16.502618,device_a746bf5d-53b6-44,103.38.216.43,impatient,1181.33,large,upi,PhonePe,PNB,failed,INSUFFICIENT_FUNDS,7.0,False,True,55.56,False,0,19,0,0,11,0,5,6,0,0,1,-0.009279856953483323,0,0
6025,pay_4U5CAFMKHYND4X,2025-12-24 19:14:15.051187,device_ab3af891-9f79-42,103.218.220.236,normal,363.23,medium,upi,Amazon Pay,Canara,success,NONE,7.0,False,True,100.0,False,0,19,0,0,3,0,0,2,1,1,1,-0.1046151607625313,0,0
6024,pay_9QHB5XI3O4TO4G,2025-12-24 19:14:12.620362,device_1383c184-5cd0-48,103.146.115.9,impatient,324.22,medium,upi,GPay,Kotak,failed,INSUFFICIENT_FUNDS,14.0,False,True,87.5,True,6,19,0,0,10,0,2,5,0,1,1,-0.10043657083560159,0,0
6023,pay_TAL8W7J21GT1CR,2025-12-24 19:14:12.180969,device_6324435b-c189-4f,103.103.254.189,impatient,670.94,large,upi,Paytm,PNB,success,NONE,22.0,False,True,88.89,True,6,19,0,0,11,0,4,6,1,0,1,-0.06538293970437864,0,0
6022,pay_I4SELFIYHG99CT,2025-12-24 19:14:12.004134,device_98329875-2516-4d,103.6.14.162,dormant,8.46,small,upi,PhonePe,Kotak,success,NONE,0.0,False,False,0.0,False,0,19,0,0,2,0,5,5,1,2,1,-0.032466654548718665,0,0
6021,pay_QD4BOSID3VTSPF,2025-12-24 19:14:10.709523,device_a746bf5d-53b6-44,103.38.216.43,impatient,457.25,medium,upi,Paytm,Axis,success,NONE,15.0,False,True,62.5,False,0,19,0,0,10,0,4,0,1,1,1,-0.08144395072838817,0,0
6020,pay_9KNUGTHP0GASAC,2025-12-24 19:14:09.952520,device_46accc74-897a-42,103.179.19.86,normal,1.43,small,upi,GPay,BOB,success,NONE,7.0,False,True,100.0,False,0,19,0,0,3,0,2,1,1,2,1,-0.09040229524651189,0,0
6019,pay_KXI9HNVXASN1UE,2025-12-24 19:14:09.674773,device_c1477a0f-4e40-4a,103.65.52.19,impatient,243.94,medium,upi,GPay,ICICI,success,NONE,32.0,False,True,88.89,True,7,19,0,0,11,0,2,4,1,1,1,-0.11208313449542129,0,0
6018,pay_1D1V04QMLPKP4F,2025-12-24 19:14:09.314708,device_1383c184-5cd0-48,103.146.115.9,impatient,324.22,medium,upi,PhonePe,SBI,failed,GATEWAY_ERROR,14.0,False,True,85.71,True,5,19,0,0,9,0,5,7,0,1,1,-0.06012662131224117,0,0
6017,pay_1RPK9TVZ2PFN61,2025-12-24 19:14:07.961933,device_dc3bca00-f82f-4e,103.174.19.121,impatient,274.79,medium,upi,PhonePe,Canara,success,NONE,14.0,False,True,100.0,True,5,19,0,0,9,0,5,2,1,1,1,-0.10009247897322204,0,0
6016,pay_5NSFXLQL5WX9UO,2025-12-24 19:14:07.419004,device_44006e84-b289-45,103.106.16.66,normal,1163.33,large,upi,PhonePe,HDFC,failed,UPI_AUTHENTICATION_FAILED,7.0,False,True,100.0,False,0,19,0,0,3,0,5,3,0,0,1,-0.043129504121566686,0,0
6015,pay_2VBDJ5CEOMK5KL,2025-12-24 19:14:06.575184,device_6324435b-c189-4f,103.103.254.189,impatient,100.5,medium,upi,PhonePe,PNB,success,NONE,14.0,False,True,87.5,True,6,19,0,0,10,0,5,6,1,1,1,-0.10189436249424655,0,0
6014,pay_W5DZ1BAW1EW7HE,2025-12-24 19:14:02.901163,device_34cab351-e0b2-48,103.10.148.240,normal,31.05,small,upi,GPay,HDFC,success,NONE,0.0,False,False,0.0,False,0,19,0,0,3,0,2,3,1,2,1,-0.03195839889634,0,0
6013,pay_JRMZ0ZNGRBCMR6,2025-12-24 19:14:02.365126,device_6324435b-c189-4f,103.103.254.189,impatient,100.5,medium,upi,Amazon Pay,Kotak,failed,UPI_AUTHENTICATION_FAILED,14.0,False,True,85.71,True,5,19,0,0,9,0,0,5,0,1,1,-0.08289130059082134,0,0
6012,pay_L5WZEN6URDE5MM,2025-12-24 19:14:02.201671,device_90a61646-6629-4b,103.37.220.140,normal,847.22,large,upi,PhonePe,Canara,success,NONE,7.0,False,True,100.0,False,0,19,0,0,3,0,5,2,1,0,1,-0.08015750033127905,0,0
6011,pay_PON5DABGYNPM46,2025-12-24 19:14:01.671239,device_e6cd67b5-6117-4d,103.56.168.232,dormant,3.8,small,upi,Paytm,PNB,success,NONE,0.0,False,False,0.0,False,0,19,0,0,2,0,4,6,1,2,1,-0.032798491769914895,0,0
6010,pay_HKPJF6WIZUPICJ,2025-12-24 19:14:01.468165,device_22f9844e-3bbd-47,103.77.8.3,impatient,614.45,large,upi,Paytm,SBI,failed,TRANSACTION_DECLINED,22.0,False,True,88.89,True,6,19,0,0,11,0,4,7,0,0,1,-0.025374397590329556,0,0
6009,pay_KAZZEEU8LCV7AU,2025-12-24 19:14:00.225920,device_adbbab8c-1636-47,103.29.55.11,impatient,102.16,medium,upi,WhatsApp Pay,ICICI,success,NONE,22.0,False,True,100.0,True,6,19,0,0,11,0,6,4,1,1,1,-0.08346643480834537,0,0
6008,pay_Z2ZOONFKVL6I3V,2025-12-24 19:13:58.491116,device_f986e74f-0410-45,103.39.85.228,normal,39.66,small,upi,WhatsApp Pay,SBI,success,NONE,7.0,False,True,100.0,False,0,19,0,0,3,0,6,7,1,2,1,-0.05447994436620762,0,0
6007,pay_O3UJNF7Z7ID53V,2025-12-24 19:13:58.198437,device_36cce216-28e4-4f,103.86.151.124,impatient,865.42,large,upi,Paytm,HDFC,success,NONE,22.0,False,True,77.78,True,7,19,0,0,11,0,4,3,1,0,1,-0.06349679935076119,0,0
6006,pay_EOB2DH73SUAPZF,2025-12-24 19:13:57.577612,device_1383c184-5cd0-48,103.146.115.9,impatient,305.05,medium,upi,Amazon Pay,Canara,success,NONE,14.0,False,True,83.33,True,5,19,0,0,8,0,0,2,1,1,1,-0.10095661937343281,0,0
6005,pay_S8APHVCF1HFWED,2025-12-24 19:13:57.444087,device_a746bf5d-53b6-44,103.38.216.43,impatient,221.35,medium,upi,Paytm,SBI,success,NONE,22.0,False,True,71.43,True,5,19,0,0,9,0,4,7,1,1,1,-0.08308714688600927,0,0
6004,pay_UWZDMX8EMTWK7G,2025-12-24 19:13:55.628655,device_22f9844e-3bbd-47,103.77.8.3,impatient,655.15,large,upi,Amazon Pay,ICICI,success,NONE,22.0,False,True,87.5,True,6,19,0,0,10,0,0,4,1,0,1,-0.05422754278828401,0,0
6003,pay_CYFE7KCD2JMZ2K,2025-12-24 19:13:55.240381,device_c1477a0f-4e40-4a,103.65.52.19,impatient,135.99,medium,upi,WhatsApp Pay,PNB,success,NONE,42.0,False,True,87.5,True,7,19,0,0,10,0,6,6,1,1,1,-0.07843863337299373,0,0
6002,pay_6NLSBB7QXOO9V6,2025-12-24 19:13:54.827853,device_36cce216-28e4-4f,103.86.151.124,impatient,865.42,large,upi,BHIM,Kotak,failed,INSUFFICIENT_FUNDS,22.0,False,True,75.0,True,6,19,0,0,10,0,1,5,0,0,1,-0.03330458274685799,0,0
6001,pay_LNCMA816OC5V37,2025-12-24 19:13:54.089975,device_dc3bca00-f82f-4e,103.174.19.121,impatient,238.65,medium,upi,GPay,SBI,success,NONE,14.0,False,True,100.0,True,5,19,0,0,8,0,2,7,1,1,1,-0.08311664556598125,0,0
6000,pay_JVDU3ZUPVL4BR6,2025-12-24 19:13:52.806396,device_1383c184-5cd0-48,103.146.115.9,impatient,305.05,medium,upi,PayZapp,SBI,failed,DEBIT_FAILED,7.0,False,True,80.0,False,0,19,0,0,7,0,3,7,0,1,1,-0.07787352473536974,0,0
5999,pay_JB0WJ4QALGHIT9,2025-12-24 19:13:52.613950,device_f365fd32-6b2f-4f,103.8.105.227,impatient,100.2,medium,upi,PayZapp,ICICI,success,NONE,27.0,False,True,100.0,True,7,19,0,0,11,0,3,4,1,1,1,-0.10472780313689439,0,0
5998,pay_8439FDPXOWNESF,2025-12-24 19:13:48.453305,device_6324435b-c189-4f,103.103.254.189,impatient,258.2,medium,upi,Paytm,BOB,success,NONE,22.0,False,True,83.33,True,6,19,0,0,8,0,4,1,1,1,1,-0.1082712210190151,0,0
5997,pay_AG3PQYU3DEN7VA,2025-12-24 19:13:46.901753,device_1383c184-5cd0-48,103.146.115.9,impatient,879.43,large,upi,PhonePe,PNB,success,NONE,7.0,False,True,75.0,False,0,19,0,0,6,0,5,6,1,0,1,-0.07899484769264625,0,0
5996,pay_GBNRNCLCLO2OQ7,2025-12-24 19:13:45.294639,device_adbbab8c-1636-47,103.29.55.11,impatient,850.24,large,upi,PayZapp,ICICI,success,NONE,22.0,False,True,100.0,True,7,19,0,0,10,0,3,4,1,0,1,-0.060193989452971164,0,0
5995,pay_J5I01Z5TRHRFS7,2025-12-24 19:13:44.028005,device_a746bf5d-53b6-44,103.38.216.43,impatient,1267.8,large,upi,Paytm,ICICI,success,NONE,22.0,False,True,66.67,True,6,19,0,0,8,0,4,4,1,0,1,-0.03951904877166612,0,0
5994,pay_U2CMQJ6LEL4B0P,2025-12-24 19:13:42.659871,device_f365fd32-6b2f-4f,103.8.105.227,impatient,263.48,medium,upi,GPay,SBI,success,NONE,27.0,False,True,100.0,True,8,19,0,0,10,0,2,7,1,1,1,-0.06768593711065113,0,0
5993,pay_4SPW9ULE8Z05Q7,2025-12-24 19:13:42.635961,device_36cce216-28e4-4f,103.86.151.124,impatient,47.11,small,upi,PhonePe,SBI,success,NONE,22.0,False,True,71.43,True,6,19,0,0,9,0,5,7,1,2,1,-0.04466095374997425,0,0
5992,pay_VMUMVCK4RSWSEZ,2025-12-24 19:13:40.692781,device_22f9844e-3bbd-47,103.77.8.3,impatient,153.8,medium,upi,WhatsApp Pay,Kotak,success,NONE,22.0,False,True,85.71,True,7,19,0,0,9,0,6,5,1,1,1,-0.08511430723418689,0,0
5991,pay_FHZ9S8KV1A10WX,2025-12-24 19:13:40.587312,device_dc3bca00-f82f-4e,103.174.19.121,impatient,43.09,small,upi,PhonePe,BOB,success,NONE,14.0,False,True,100.0,True,5,19,0,0,7,0,5,1,1,2,1,-0.06408770343017178,0,0
5990,pay_6RJJ6L6XHDW9DD,2025-12-24 19:13:40.472524,device_c1477a0f-4e40-4a,103.65.52.19,impatient,481.41,medium,upi,PayZapp,Canara,failed,TRANSACTION_DECLINED,32.0,False,True,100.0,True,7,19,0,0,9,0,3,2,0,1,1,-0.07126659718918987,0,0
5989,pay_6CQMQD4LU9EE73,2025-12-24 19:13:38.153465,device_c1477a0f-4e40-4a,103.65.52.19,impatient,481.41,medium,upi,PayZapp,Axis,failed,BAD_REQUEST_ERROR,22.0,False,True,100.0,True,6,19,0,0,8,0,3,0,0,1,1,-0.05746017296594608,0,0
5988,pay_H4LFJR7WI2QZQO,2025-12-24 19:13:37.342849,device_adbbab8c-1636-47,103.29.55.11,impatient,151.69,medium,upi,PhonePe,HDFC,success,NONE,22.0,False,True,100.0,True,8,19,0,0,9,0,5,3,1,1,1,-0.09152580520446613,0,0
5987,pay_33LN0RMQIFYU2B,2025-12-24 19:13:36.444353,device_36cce216-28e4-4f,103.86.151.124,impatient,322.17,medium,upi,Paytm,Axis,success,NONE,22.0,False,True,83.33,True,7,19,0,0,8,0,4,0,1,1,1,-0.0887332168054848,0,0
5986,pay_PSAHDBLPC7YLK5,2025-12-24 19:13:35.368170,device_9bb5e732-0547-48,103.43.227.30,impatient,182.79,medium,upi,PhonePe,SBI,success,NONE,47.0,False,True,100.0,True,10,19,0,0,11,0,5,7,1,1,1,-0.043808361315252564,0,0
5985,pay_0111R0V6A1N2LS,2025-12-24 19:13:35.281268,device_7dc62300-cf58-44,103.27.12.72,normal,409.81,medium,upi,GPay,BOB,success,NONE,0.0,False,False,0.0,False,0,19,0,0,2,0,2,1,1,1,1,-0.0461876939921233,0,0
5984,pay_7W0RNR7MXMF5M7,2025-12-24 19:13:34.777351,device_f365fd32-6b2f-4f,103.8.105.227,impatient,448.67,medium,upi,WhatsApp Pay,PNB,success,NONE,27.0,False,True,100.0,True,8,19,0,0,9,0,6,6,1,1,1,-0.06586143747237155,0,0
5983,pay_YBSX5L5O9AEFJ5,2025-12-24 19:13:34.692862,device_46accc74-897a-42,103.179.19.86,normal,426.56,medium,upi,Paytm,PNB,success,NONE,0.0,False,False,0.0,False,0,19,0,0,2,0,4,6,1,1,1,-0.05769118760845793,0,0
5982,pay_1O8UIOU5MV18RD,2025-12-24 19:13:34.546008,device_fc1e0756-3b17-42,103.109.70.237,normal,1617.71,large,upi,BHIM,Canara,success,NONE,0.0,False,False,0.0,False,0,19,0,0,2,0,1,2,1,0,1,-0.001872097239642212,0,0
5981,pay_VKS0JF1BOOHYKQ,2025-12-24 19:13:34.212642,device_6324435b-c189-4f,103.103.254.189,impatient,275.41,medium,upi,GPay,PNB,success,NONE,22.0,False,True,80.0,True,6,19,0,0,7,0,2,6,1,1,1,-0.10841998086140564,0,0
5980,pay_KE8RUR8AXXWZ36,2025-12-24 19:13:33.702277,device_1383c184-5cd0-48,103.146.115.9,impatient,468.34,medium,upi,GPay,Axis,success,NONE,7.0,False,True,100.0,False,0,19,0,0,5,0,2,0,1,1,1,-0.09825909459427912,0,0
5979,pay_GYAE20BL2X310U,2025-12-24 19:13:33.680057,device_dc3bca00-f82f-4e,103.174.19.121,impatient,1045.52,large,upi,Amazon Pay,SBI,success,NONE,14.0,False,True,100.0,True,5,19,0,0,6,0,0,7,1,0,1,-0.020073100829280044,0,0
5978,pay_3LHAJWX06XZADA,2025-12-24 19:13:33.241592,device_9bb5e732-0547-48,103.43.227.30,impatient,182.79,medium,upi,PhonePe,Kotak,failed,DEBIT_FAILED,22.0,False,True,100.0,True,9,19,0,0,10,0,5,5,0,1,1,-0.06321669694699672,0,0
5977,pay_NPG8FPE2QT4C6T,2025-12-24 19:13:32.469959,device_f365fd32-6b2f-4f,103.8.105.227,impatient,448.67,medium,upi,BHIM,HDFC,failed,DEBIT_FAILED,27.0,False,True,100.0,True,7,19,0,0,8,0,1,3,0,1,1,-0.06818304449874318,0,0
5976,pay_U86U7467K6EVC2,2025-12-24 19:13:30.819620,device_9bb5e732-0547-48,103.43.227.30,impatient,182.79,medium,upi,BHIM,Axis,failed,INSUFFICIENT_FUNDS,22.0,False,True,100.0,True,8,19,0,0,9,0,1,0,0,1,1,-0.05025100779482716,0,0
5975,pay_4G9QSE7EBKCC3T,2025-12-24 19:13:29.940649,device_a746bf5d-53b6-44,103.38.216.43,impatient,1377.63,large,upi,GPay,Kotak,failed,BAD_REQUEST_ERROR,22.0,False,True,60.0,True,6,19,0,0,7,0,2,5,0,0,1,-0.005673528634950853,0,0
5974,pay_88S1F185JEEERJ,2025-12-24 19:13:29.797707,device_dc3bca00-f82f-4e,103.174.19.121,impatient,1045.52,large,upi,BHIM,BOB,failed,GATEWAY_ERROR,7.0,False,True,100.0,False,0,19,0,0,5,0,1,1,0,0,1,-0.041910261561309725,0,0
5973,pay_19PO630RBC60VS,2025-12-24 19:13:29.637149,device_90a61646-6629-4b,103.37.220.140,normal,1394.32,large,upi,Paytm,ICICI,success,NONE,0.0,False,False,0.0,False,0,19,0,0,2,0,4,4,1,0,1,-0.023113628096675165,0,0
5972,pay_ZBWAKNBV0ETYXM,2025-12-24 19:13:29.608596,device_34cab351-e0b2-48,103.10.148.240,normal,38.94,small,upi,BHIM,HDFC,success,NONE,0.0,False,False,0.0,False,0,19,0,0,2,0,1,3,1,2,1,-0.027290446974458482,0,0
5971,pay_SSD4Z31KU3EN61,2025-12-24 19:13:29.155627,device_7e230391-f6a3-4d,103.187.222.141,normal,23.7,small,upi,Amazon Pay,PNB,success,NONE,10.0,False,False,0.0,False,0,19,0,0,2,0,0,6,1,2,1,-0.006718448783690101,0,0
5970,pay_W5VIHR7MMAV87Q,2025-12-24 19:13:28.582589,device_22f9844e-3bbd-47,103.77.8.3,impatient,126.43,medium,upi,GPay,Canara,success,NONE,22.0,False,True,83.33,True,7,19,0,0,8,0,2,2,1,1,1,-0.11045467785131136,0,0
5969,pay_5UV528URS1NUXT,2025-12-24 19:13:28.379042,device_1f2bf427-3ed1-42,103.3.105.11,bot,56.72,medium,upi,PayZapp,BOB,failed,DEBIT_FAILED,27.0,False,True,100.0,True,10,19,0,0,11,0,3,1,0,1,1,-0.055132614194802754,0,0
5968,pay_Y8IH7XNM93LHP3,2025-12-24 19:13:27.902710,device_9bb5e732-0547-48,103.43.227.30,impatient,182.79,medium,upi,PayZapp,Axis,failed,INSUFFICIENT_FUNDS,22.0,False,True,100.0,True,7,19,0,0,8,0,3,0,0,1,1,-0.061048925991029235,0,0
5967,pay_GDH2L4FCH2JRAC,2025-12-24 19:13:27.471192,device_6bec2a19-fbdb-45,103.8.255.218,normal,718.7,large,upi,Amazon Pay,PNB,success,NONE,0.0,False,False,0.0,False,0,19,0,0,2,0,0,6,1,0,-1,0.006158751752834091,1,0
5966,pay_WFDHA9RFTGF2EY,2025-12-24 19:13:27.446302,device_adbbab8c-1636-47,103.29.55.11,impatient,140.83,medium,upi,WhatsApp Pay,PNB,success,NONE,22.0,False,True,100.0,True,7,19,0,0,8,0,6,6,1,1,1,-0.06942022562479411,0,0
5965,pay_KUXU0U9UQ270PQ,2025-12-24 19:13:26.466329,device_1c23282d-9011-4f,103.76.47.17,bot,428.52,medium,upi,BHIM,PNB,failed,GATEWAY_ERROR,22.0,False,True,88.89,True,10,19,0,0,11,0,1,6,0,1,1,-0.0595718052392748,0,0
5964,pay_2QCV7QCF2QUNZZ,2025-12-24 19:13:25.522336,device_9bb5e732-0547-48,103.43.227.30,impatient,182.79,medium,upi,Amazon Pay,Axis,failed,INSUFFICIENT_FUNDS,22.0,False,True,100.0,True,6,19,0,0,7,0,0,0,0,1,1,-0.0482167632068512,0,0
5963,pay_QHCVQ3P0LUMXHD,2025-12-24 19:13:24.472493,device_f365fd32-6b2f-4f,103.8.105.227,impatient,424.17,medium,upi,Paytm,BOB,success,NONE,27.0,False,True,100.0,True,6,19,0,0,7,0,4,1,1,1,1,-0.09322377943267868,0,0
5962,pay_C5YI0UKI0T9K2O,2025-12-24 19:13:23.838089,device_c1477a0f-4e40-4a,103.65.52.19,impatient,398.35,medium,upi,GPay,ICICI,failed,UPI_AUTHENTICATION_FAILED,22.0,False,True,100.0,True,6,19,0,0,7,0,2,4,0,1,1,-0.08766424917353643,0,0
5961,pay_JXZ9CIDPF6NF29,2025-12-24 19:13:23.405456,device_1f2bf427-3ed1-42,103.3.105.11,bot,56.72,medium,upi,WhatsApp Pay,Canara,success,NONE,27.0,False,True,100.0,True,9,19,0,0,10,0,6,2,1,1,1,-0.05719875629769389,0,0
5960,pay_43F82J7H8ETQGI,2025-12-24 19:13:22.708900,device_e9e58923-f33c-45,103.58.77.97,bot,379.79,medium,upi,BHIM,ICICI,failed,GATEWAY_ERROR,22.0,False,True,77.78,True,10,19,0,0,11,0,1,4,0,1,1,-0.06909478715625983,0,0
5959,pay_68L22ARVQJL2HF,2025-12-24 19:13:22.345837,device_22f9844e-3bbd-47,103.77.8.3,impatient,463.68,medium,upi,PayZapp,Kotak,success,NONE,32.0,False,True,100.0,True,6,19,0,0,7,0,3,5,1,1,1,-0.10482397853719416,0,0
5958,pay_KA2K6C1TUP6QZJ,2025-12-24 19:13:22.312474,device_6324435b-c189-4f,103.103.254.189,impatient,406.65,medium,upi,PayZapp,Axis,success,NONE,22.0,False,True,75.0,True,5,19,0,0,6,0,3,0,1,1,1,-0.09442138977382097,0,0
5957,pay_1AIYA6P4CKQ1NC,2025-12-24 19:13:22.080004,device_d3086463-ed85-4d,103.195.155.33,bot,280.07,medium,upi,BHIM,SBI,failed,GATEWAY_ERROR,22.0,False,True,100.0,True,10,19,0,0,11,0,1,7,0,1,1,-0.027961641680710914,0,0
5956,pay_VJB1N9FHSWZ5YL,2025-12-24 19:13:22.009989,device_9bb5e732-0547-48,103.43.227.30,impatient,182.79,medium,upi,Paytm,Canara,failed,BAD_REQUEST_ERROR,22.0,False,True,100.0,True,5,19,0,0,6,0,4,2,0,1,1,-0.08055458206327304,0,0
5955,pay_5S6OW3SA73GZAX,2025-12-24 19:13:21.662484,device_36cce216-28e4-4f,103.86.151.124,impatient,1263.94,large,upi,Paytm,PNB,success,NONE,32.0,False,True,80.0,True,6,19,0,0,7,0,4,6,1,0,1,-0.04968897846351927,0,0
5954,pay_G6DN2DGUUBICMQ,2025-12-24 19:13:21.641847,device_1c23282d-9011-4f,103.76.47.17,bot,428.52,medium,upi,BHIM,Canara,success,NONE,22.0,False,True,87.5,True,9,19,0,0,10,0,1,2,1,1,1,-0.09405552657058286,0,0
5953,pay_JQW4WA44NJRC6I,2025-12-24 19:13:21.486611,device_c1477a0f-4e40-4a,103.65.52.19,impatient,398.35,medium,upi,Paytm,PNB,failed,GATEWAY_ERROR,22.0,False,True,100.0,True,5,19,0,0,6,0,4,6,0,1,1,-0.07844679920146014,0,0
5952,pay_MNSDZR6E7PAMAA,2025-12-24 19:13:21.031299,device_f365fd32-6b2f-4f,103.8.105.227,impatient,424.17,medium,upi,BHIM,Kotak,failed,TRANSACTION_DECLINED,27.0,False,True,100.0,True,5,19,0,0,6,0,1,5,0,1,1,-0.07992449535134616,0,0
5951,pay_V7M0M6YRDIPCPY,2025-12-24 19:13:18.782945,device_1383c184-5cd0-48,103.146.115.9,impatient,162.86,medium,upi,GPay,SBI,failed,GATEWAY_ERROR,7.0,False,True,100.0,False,0,19,0,0,4,0,2,7,0,1,1,-0.065018925843774,0,0
5950,pay_GMPOASSJ1BGJEH,2025-12-24 19:13:18.427476,device_1f2bf427-3ed1-42,103.3.105.11,bot,56.72,medium,upi,Amazon Pay,Kotak,success,NONE,27.0,False,True,100.0,True,8,19,0,0,9,0,0,5,1,1,1,-0.07613208150833528,0,0
5949,pay_05XWUN4AWSB01A,2025-12-24 19:13:18.300002,device_e9e58923-f33c-45,103.58.77.97,bot,379.79,medium,upi,GPay,Kotak,failed,UPI_AUTHENTICATION_FAILED,22.0,False,True,75.0,True,9,19,0,0,10,0,2,5,0,1,1,-0.07157173086126623,0,0
5948,pay_R1IL8120SWOF44,2025-12-24 19:13:18.049752,device_ab3af891-9f79-42,103.218.220.236,normal,30.44,small,upi,PayZapp,Axis,failed,UPI_AUTHENTICATION_FAILED,0.0,False,False,0.0,False,0,19,0,0,2,0,3,0,0,2,-1,0.007587405978414452,1,0
5947,pay_PKRDJUCTU7YWZN,2025-12-24 19:13:17.722715,device_d3086463-ed85-4d,103.195.155.33,bot,280.07,medium,upi,PhonePe,ICICI,failed,GATEWAY_ERROR,22.0,False,True,100.0,True,9,19,0,0,10,0,5,4,0,1,1,-0.06439072496116227,0,0
5946,pay_18MEI0FPAIIWWB,2025-12-24 19:13:17.002514,device_c1477a0f-4e40-4a,103.65.52.19,impatient,398.35,medium,upi,GPay,PNB,failed,GATEWAY_ERROR,7.0,False,True,100.0,False,0,19,0,0,5,0,2,6,0,1,1,-0.08610101216706384,0,0
5945,pay_XDSTUW949GZHDN,2025-12-24 19:13:16.818345,device_1c23282d-9011-4f,103.76.47.17,bot,428.52,medium,upi,GPay,Kotak,failed,TRANSACTION_DECLINED,22.0,False,True,85.71,True,8,19,0,0,9,0,2,5,0,1,1,-0.08964930647858005,0,0
5944,pay_AE5GOEBJULUGDL,2025-12-24 19:13:16.720026,device_adbbab8c-1636-47,103.29.55.11,impatient,290.07,medium,upi,Amazon Pay,SBI,success,NONE,22.0,False,True,100.0,True,6,19,0,0,7,0,0,7,1,1,1,-0.06454850438475329,0,0
5943,pay_XDUKELTCJHRNE8,2025-12-24 19:13:16.288872,device_747a67a6-e273-48,103.101.227.104,bot,87.31,medium,upi,PhonePe,Axis,success,NONE,37.0,False,True,88.89,True,10,19,0,0,11,0,5,0,1,1,1,-0.05483757099296205,0,0
5942,pay_0U74RUYORONPOG,2025-12-24 19:13:16.220061,device_f986e74f-0410-45,103.39.85.228,normal,136.22,medium,upi,Amazon Pay,BOB,failed,UPI_AUTHENTICATION_FAILED,0.0,False,False,0.0,False,0,19,0,0,2,0,0,1,0,1,1,-0.0020005570528837113,0,0
5941,pay_UD1M8U0FWZVCQJ,2025-12-24 19:13:15.955592,device_bd79065d-1e04-47,103.8.235.112,bot,55.89,medium,upi,Paytm,ICICI,failed,GATEWAY_ERROR,27.0,False,True,66.67,True,10,19,0,0,11,0,4,4,0,1,1,-0.06506945500878875,0,0
5940,pay_2JG79BFSZASXO2,2025-12-24 19:13:15.521522,device_dc3bca00-f82f-4e,103.174.19.121,impatient,1146.51,large,upi,WhatsApp Pay,Kotak,success,NONE,7.0,False,True,100.0,False,0,19,0,0,4,0,6,5,1,0,1,-0.06664171964575749,0,0
5939,pay_YZLOQDX6HX6MGZ,2025-12-24 19:13:15.220359,device_a746bf5d-53b6-44,103.38.216.43,impatient,894.29,large,upi,WhatsApp Pay,Axis,success,NONE,32.0,False,True,75.0,True,5,19,0,0,6,0,6,0,1,0,1,-0.02824674694630047,0,0
5938,pay_QUMKRXTYZ4HPWU,2025-12-24 19:13:15.051790,device_6324435b-c189-4f,103.103.254.189,impatient,175.93,medium,upi,WhatsApp Pay,Canara,success,NONE,7.0,False,True,66.67,False,0,19,0,0,5,0,6,2,1,1,1,-0.09535612644948394,0,0
5937,pay_6DUYZS9VK1A3V9,2025-12-24 19:13:14.974961,device_44006e84-b289-45,103.106.16.66,normal,347.51,medium,upi,BHIM,SBI,success,NONE,0.0,False,False,0.0,False,0,19,0,0,2,0,1,7,1,1,1,-0.027687523398118863,0,0
5936,pay_PDBAK6B6GDSU1B,2025-12-24 19:13:13.929924,device_c2570a3f-0f93-43,103.154.185.199,bot,76.68,medium,upi,Paytm,Canara,success,NONE,27.0,False,True,88.89,True,10,19,0,0,11,0,4,2,1,1,1,-0.08948605153352823,0,0
5935,pay_M9TT7RLIIMHKC1,2025-12-24 19:13:13.893183,device_e9e58923-f33c-45,103.58.77.97,bot,379.79,medium,upi,BHIM,ICICI,success,NONE,22.0,False,True,71.43,True,8,19,0,0,9,0,1,4,1,1,1,-0.09226482137395631,0,0
